"cell_id","lat","long","proportion_cover","cell_category_all","pcoldq","pwarmq","amt","ts","arid","th","clay"
1766,-34.18333355,142.05000025,1,"land",0.0215809884564012,-0.820332433918099,-0.990601144041832,0.423676292939542,-0.445838245559889,-0.730573101965055,1.18852957927891
1767,-34.18333355,142.88333359,1,"land",0.0340691966877448,-0.784998860834583,-1.0134077149199,0.486249901669635,-0.39993773161756,-0.749997794342032,0.849501644455027
1768,-34.18333355,143.71666693,1,"land",0.00485565000263157,-0.796563550851468,-0.998165258924686,0.546702111456109,-0.373300273781963,-0.839119929667283,1.71293930184193
1769,-34.18333355,144.55000027,1,"land",0.117774703381839,-0.72111834179532,-1.00760601182218,0.625623739530595,-0.323831985004014,-0.885005398882584,2.55135840668779
1770,-34.18333355,145.38333361,1,"land",0.203526549481048,-0.604543878533311,-1.01607764060715,0.718913474681364,-0.23125174162643,-0.85726512181109,1.12898375560627
1771,-34.18333355,146.21666695,1,"land",0.36438837603658,-0.543975662227841,-1.09958061205056,0.768203106721398,-0.119183424910995,-0.129042814797373,0.740411972404592
1772,-34.18333355,147.05000029,1,"land",0.479901549926738,-0.505917108866814,-1.22438041284549,0.790250245402851,0.031844714848869,-0.236127964871852,0.666105450582883
1773,-34.18333355,147.88333363,1,"land",0.766905321978527,-0.375469983468412,-1.36358148789434,0.713490119183194,0.246525573763106,0.548273830633084,0.422889052450995
1774,-34.18333355,148.71666697,1,"land",1.25038269737378,-0.14566061384551,-1.66582116804783,0.4898852981601,0.537916739249184,0.895810452416825,-0.333673700868798
1775,-34.18333355,149.55000031,1,"land",1.46315979434256,0.0995641395700687,-2.2243633708571,0.165230603369628,1.16783981413987,2.10447398237619,-0.283764011708195
1776,-34.18333355,150.38333365,1,"land",1.15105600479293,0.644721198338424,-1.70870479759935,-0.406322620831745,1.50408231595812,3.92836231017298,-0.51773786834581
1777,-34.18333355,151.21666699,0.31,"land",1.66645030335999,0.80535920032964,-1.08025659204365,-0.783406239599418,1.94923257203638,1.05485228881512,-0.429572159655184
1778,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1781,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1782,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1783,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1784,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1785,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1786,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1787,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1788,-35.01666689,115.38333337,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1789,-35.01666689,116.21666671,0.31,"land",5.29455852649619,-0.711295348254149,-1.44373996930305,-1.35991577809143,1.99826758918421,0.0404447446520771,-1.2150628652552
1790,-35.01666689,117.05000005,0.51,"land",3.62539076599005,-0.69769246357827,-1.53244473128451,-1.31711673464174,1.49613922233968,0.21414505627708,-1.18823151578179
1791,-35.01666689,117.88333339,0.52,"land",2.41552712094041,-0.71954220711184,-1.50411370325552,-1.2952027466374,0.945067924123755,0.292271853234353,-1.28904927639196
1792,-35.01666689,118.71666673,0.1,"land",1.6612550566114,-0.65595503408348,-1.4628310397553,-1.45340760487903,0.377838134149232,-0.133097151847205,-1.32633658583392
1793,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1795,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1796,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1797,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1802,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1803,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1807,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1808,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1809,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1810,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1811,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1812,-35.01666689,135.38333353,0.13,"land",1.97771223808587,-0.937707161004198,-1.33303159287178,-1.29921303775851,0.506598352045239,-0.265554340999198,-0.569951429363601
1813,-35.01666689,136.21666687,0.05,"land",1.51130798543357,-0.966191984916639,-1.32468318450761,-1.43911812654439,0.455416081983416,-0.17757023949646,-0.369769235088902
1814,-35.01666689,137.05000021,0.2,"land",1.35171603024184,-0.956357522317512,-1.23859977958038,-1.00202951303943,0.179997187099145,-0.54479697564524,-1.13276579427466
1815,-35.01666689,137.88333355,0.26,"land",0.977704969187958,-0.923475636166418,-1.19371561702907,-0.706215119732868,-0.0210119352209544,-0.386819177875247,0.154071304843997
1816,-35.01666689,138.71666689,0.8,"land",1.98040210352823,-0.758957746433703,-1.50960960384906,-0.695213629523033,0.524783609286981,1.8947895897744,-0.279299043642835
1817,-35.01666689,139.55000023,1,"land",0.416842003185233,-0.882803762172466,-1.3050753977652,-0.387088318366421,-0.272784110399684,0.0617931076718329,-0.548806582649478
1818,-35.01666689,140.38333357,1,"land",0.343633660517303,-0.877147213089348,-1.28870596960017,-0.139729957260115,-0.353217815305309,-0.709952068778969,-0.882763974696195
1819,-35.01666689,141.21666691,1,"land",0.18992434730472,-0.876028507112736,-1.23117372553398,0.041332208588338,-0.391109282302838,-0.623625670846645,-0.38112199369393
1820,-35.01666689,142.05000025,1,"land",0.184456377624327,-0.825567513306927,-1.18049370610929,0.163557996555969,-0.347656361449934,-0.75017981843165,-0.0672958808872124
1821,-35.01666689,142.88333359,1,"land",0.13212460007915,-0.786773533882857,-1.15770872129034,0.260754386091013,-0.332628811858149,-0.853852945172497,1.09349615241981
1822,-35.01666689,143.71666693,1,"land",0.14490804964951,-0.793691776331105,-1.14213078195966,0.366752238150631,-0.29072678237665,-0.894384408985564,1.9348158021744
1823,-35.01666689,144.55000027,1,"land",0.221293739575211,-0.682264665075924,-1.13156080834452,0.484837738481593,-0.258843948891263,-0.884230254935161,2.53013719769195
1824,-35.01666689,145.38333361,1,"land",0.27241969811488,-0.63116862977354,-1.14448726008012,0.624630178640477,-0.189876753154706,-0.856025813028365,1.56542447871637
1825,-35.01666689,146.21666695,1,"land",0.467166223026608,-0.600578154713237,-1.20231451362093,0.7426796314108,-0.0963759448133807,-0.693081573312907,1.00104281069977
1826,-35.01666689,147.05000029,1,"land",0.762440839244756,-0.462494479524298,-1.3646810277807,0.774779082971007,0.136765111069365,0.0226895773613472,0.574576834276633
1827,-35.01666689,147.88333363,1,"land",1.3406634955726,-0.27801082694533,-1.58476529120222,0.640492006510748,0.537677374790578,0.755424943934106,-0.0930469877056662
1828,-35.01666689,148.71666697,1,"land",1.8588685917689,-0.0808019029752113,-2.00380466384453,0.360594864198944,1.03592774460512,2.55107109125303,-0.455565705809191
1829,-35.01666689,149.55000031,1,"land",0.976131849940352,-0.0796596526956913,-2.12034644789785,0.157196953886671,0.813851255921352,0.568502726764416,-0.647380775787217
1830,-35.01666689,150.38333365,0.86,"land",1.65621210101678,0.544811300534633,-1.64266292428995,-0.670055135763908,1.99453028282378,3.58508102527601,-0.865581414055788
1831,-35.01666689,151.21666699,0.02,"land",2.11040470483892,1.03199826046059,-1.08257034775543,-1.21290999575139,3.03355561912717,-0.000344663273762112,1.16011513061654
1832,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1833,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1834,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1835,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1836,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1837,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1838,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1839,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1840,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1841,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1842,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1843,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1844,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1845,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1846,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1847,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1848,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1849,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1850,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1851,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1852,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1853,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1854,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1855,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1856,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1857,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1858,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1859,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1860,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1861,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1862,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1863,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1864,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1865,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1866,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1867,-35.85000023,136.21666687,0.02,"land",2.42725937790146,-0.844758738905181,-1.53800426578149,-1.60302255471759,1.08861632715294,-0.693669548937597,-1.05643868284314
1868,-35.85000023,137.05000021,0.43,"land",2.65146798599272,-0.83289289518889,-1.56561778219956,-1.28024571253917,1.15630859604682,0.0631416462388247,-0.486516429478709
1869,-35.85000023,137.88333355,0.2,"land",1.8874145927824,-0.894264648728227,-1.41975156168823,-1.27358615100833,0.747999824154392,0.445367092423033,-0.438227191571724
1870,-35.85000023,138.71666689,0.18,"land",2.29491352781648,-0.759643804627826,-1.47060449444065,-1.0612069909628,0.858340544359868,0.941105050247073,-0.363639482010939
1871,-35.85000023,139.55000023,0.74,"land",1.20107472490978,-0.852026581517523,-1.39303071875663,-0.81698972417169,0.0819270064032062,-0.692896346853006,-1.03663091786408
1872,-35.85000023,140.38333357,1,"land",0.904480613430454,-0.841247291619598,-1.45354903433425,-0.438326996950766,-0.0556966504745603,-0.387996355564309,-1.16733408286043
1873,-35.85000023,141.21666691,1,"land",0.575269840125553,-0.848107679580988,-1.49402694256795,-0.116495952644615,-0.183173450311624,-0.656973792266984,-0.851302714628914
1874,-35.85000023,142.05000025,1,"land",0.356516524685433,-0.834251529978354,-1.40474610263376,0.0203671726178234,-0.234847552115764,-0.718252220774142,1.11468978372306
1875,-35.85000023,142.88333359,1,"land",0.316932083857566,-0.789902768143984,-1.33396563963823,0.116096426434852,-0.221950639006137,-0.70373488831429,2.24327927556748
1876,-35.85000023,143.71666693,1,"land",0.344235986209499,-0.747707546230128,-1.32615868159029,0.200606327597432,-0.172231200547002,-0.7116257842008,1.83191226038363
1877,-35.85000023,144.55000027,1,"land",0.401222401927136,-0.675540305476343,-1.34921821409865,0.308835974255125,-0.129106069922122,-0.829722250426905,1.60105869748373
1878,-35.85000023,145.38333361,1,"land",0.488123187203262,-0.624048890767959,-1.36863892166204,0.431910006384047,-0.0254513041264898,-0.838164226544309,1.22567358944478
1879,-35.85000023,146.21666695,1,"land",0.818733020808163,-0.534868308806178,-1.40579977214449,0.61150481121723,0.137136235780415,-0.356746195492811,0.74744009500026
1880,-35.85000023,147.05000029,1,"land",1.65600092839802,-0.321665504669756,-1.62206690077851,0.509437044456303,0.64243350989636,1.19183960547841,0.0600867030153798
1881,-35.85000023,147.88333363,1,"land",2.78233329250419,-0.0460257794528355,-2.10638948669412,0.377935993838948,1.50412740724451,3.97620763000171,0.0702625224989997
1882,-35.85000023,148.71666697,1,"land",2.2124281017858,0.147935146099981,-2.93087013900786,0.179375215569949,2.36132095997031,3.56081305445535,0.369831317317724
1883,-35.85000023,149.55000031,1,"land",0.938383826921469,0.220979612178816,-2.28593872876718,-0.30204941925146,1.32361835020118,4.38665665566194,0.0802737485388279
1884,-35.85000023,150.38333365,0.3,"land",1.30908484891804,0.764937875544703,-1.43524900300678,-1.09641486873637,1.85542571390869,1.37665316401981,0.548818745763851
1885,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1886,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1887,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1888,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1889,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1890,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1891,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1892,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1893,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1894,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1895,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1896,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1897,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1899,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1900,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1901,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1902,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1903,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1904,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1905,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1906,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1907,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1908,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1909,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1910,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1911,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1913,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1914,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1915,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1916,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1917,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1918,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1920,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1921,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1922,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1923,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1924,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1925,-36.68333357,139.55000023,0.21,"land",1.8782692838026,-0.851353107765428,-1.50751035959977,-1.23870540484755,0.384037014825874,-0.828258136953676,-0.624287250914862
1926,-36.68333357,140.38333357,1,"land",1.59209919322675,-0.820597507367528,-1.59068032111032,-0.775841884296532,0.278322543483983,-0.522492125943824,-0.418531482786636
1927,-36.68333357,141.21666691,1,"land",1.22099200588526,-0.777769814189958,-1.70191912997347,-0.358667069774939,0.18174125364066,-0.473088648565619,0.0440996702575295
1928,-36.68333357,142.05000025,1,"land",0.899983270502454,-0.767667053226586,-1.69351135994672,-0.210979312647051,0.128752843318393,-0.04036386707868,1.25817826372944
1929,-36.68333357,142.88333359,1,"land",0.932241472645797,-0.71487708898374,-1.69567581208294,-0.133995466254177,0.129854651829385,0.382726821885099,1.61693576855591
1930,-36.68333357,143.71666693,1,"land",0.868576764560817,-0.626971536500991,-1.70841585920386,-0.0199148499102315,0.155746419836289,0.0893331514311928,0.483048043428025
1931,-36.68333357,144.55000027,1,"land",0.994327390180613,-0.555992325268633,-1.7041013456375,0.0275947085259864,0.280480483618453,0.5878920567972,0.738563568831152
1932,-36.68333357,145.38333361,1,"land",1.4113746302821,-0.468079789511696,-1.68245884796837,0.1138885133457,0.5118409460897,1.3504536869695,0.129186102664621
1933,-36.68333357,146.21666695,1,"land",2.72861971877121,-0.227178604223425,-1.89227601716676,0.205343878254441,1.19421338546988,3.36055344200415,0.155193437664927
1934,-36.68333357,147.05000029,1,"land",3.41733803085459,0.0225552105401105,-2.39363382625834,0.0870242940765774,2.25414980583751,5.92301710146645,0.759620009840842
1935,-36.68333357,147.88333363,1,"land",2.51894832716467,0.104817598548603,-2.70893104848561,0.0224486939474842,2.32975588829373,4.40958835231244,0.653879631102092
1936,-36.68333357,148.71666697,1,"land",0.996658128728679,-0.0226351085764898,-2.60189185239497,-0.0212641551644082,1.48207279058934,4.39391009248933,0.826239686207
1937,-36.68333357,149.55000031,0.99,"land",0.920948074420879,0.279445135528962,-2.12182756635009,-0.598787531299398,1.3252272892838,5.4171439823732,0.901704122033071
1938,-36.68333357,150.38333365,0.06,"land",1.07053735312854,0.717735209582601,-1.48279342248969,-1.11149468983803,1.73908170380131,0.787655915074311,0.686991538250961
1939,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1940,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1941,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1942,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1943,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1944,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1945,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1946,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1947,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1948,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1949,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1950,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1951,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1952,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1953,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1954,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1955,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1956,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1957,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1958,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1959,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1960,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1961,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1962,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1963,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1964,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1965,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1966,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1967,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1968,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1969,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1970,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1971,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1972,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1973,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1974,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1975,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1976,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1977,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1978,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1979,-37.51666691,139.55000023,0.07,"land",2.57462917567299,-0.82500143164297,-1.62204958696026,-1.55214637941493,0.849196090039702,-0.83628976679381,-0.321578264529589
1980,-37.51666691,140.38333357,0.82,"land",2.47718585595024,-0.758796064238241,-1.75737528983296,-1.19287115679204,0.866330632468345,-0.52195068689155,-0.171888294536019
1981,-37.51666691,141.21666691,1,"land",2.00250216877623,-0.71595891454354,-1.87514972780387,-0.915078516129809,0.766444795493729,0.0227290959733549,-0.790795948003152
1982,-37.51666691,142.05000025,1,"land",1.67230759128064,-0.658502765283482,-2.00726585351135,-0.668852048427574,0.756063698004238,0.598959039683326,0.132983795294546
1983,-37.51666691,142.88333359,1,"land",1.29503503084722,-0.571995661952067,-2.05995540012713,-0.561914706818797,0.634791708055177,0.872804079216735,0.0856547149000718
1984,-37.51666691,143.71666693,1,"land",1.33464023865063,-0.45438316407882,-2.13139603676404,-0.466623205566281,0.824510513943781,0.923731714510983,0.480137898689596
1985,-37.51666691,144.55000027,0.98,"land",1.39010474364669,-0.343330239932273,-2.04378856612111,-0.523688521733448,0.970018191926807,2.65364805345943,0.408324190827837
1986,-37.51666691,145.38333361,1,"land",2.55053447995496,-0.112530894203142,-2.01162421376029,-0.497404442893363,1.68753035863236,2.8877099788269,0.909027919383546
1987,-37.51666691,146.21666695,1,"land",3.76414418714677,0.0456236809045631,-2.56954446824121,-0.294473123194113,3.23184455103557,4.21552035246531,0.809383432505266
1988,-37.51666691,147.05000029,1,"land",1.71116835722189,-0.0831734034918576,-2.37071257944121,-0.454455351472514,1.96159402612011,6.57044588877106,0.128682897045903
1989,-37.51666691,147.88333363,0.96,"land",1.12380339436854,-0.061586163174856,-2.08480949865452,-0.749275507997191,1.30948237831759,5.13110390798746,0.186041704970176
1990,-37.51666691,148.71666697,0.8,"land",1.74198404687946,0.1202220224804,-2.04026891421085,-0.785524934975988,1.55397172514291,4.58363431552143,1.54717642425027
1991,-37.51666691,149.55000031,0.71,"land",1.60597987303894,0.143249466108991,-1.79292078355803,-0.913165742443391,1.83286513788413,2.66748774392666,0.441651483246737
1992,-37.51666691,150.38333365,0.01,"land",1.32705120181378,0.15455131344459,-1.513336347014,-1.14043277033018,1.76646441226476,-0.391460911397696,-0.214608758504326
1993,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1994,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1995,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1996,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1997,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1998,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
1999,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2000,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2001,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2002,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2003,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2004,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2005,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2006,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2007,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2008,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2009,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2010,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2011,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2012,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2013,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2014,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2015,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2017,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2018,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2019,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2020,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2021,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2022,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2023,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2024,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2025,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2026,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2027,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2028,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2029,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2030,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2031,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2032,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2033,NA,NA,0,"ocean",NA,NA,NA,NA,NA,NA,NA
2034,-38.35000025,140.38333357,0.05,"land",2.56277682054014,-0.701111843182964,-1.80030951171054,-1.47668959780963,1.21462861178409,-0.831866015891129,-0.512116208072595
2035,-38.35000025,141.21666691,0.3,"land",2.66682020201554,-0.565513486180963,-1.88094153729116,-1.38161933846054,1.36635347047882,-0.261713813267434,-0.456326710490985
2036,-38.35000025,142.05000025,0.46,"land",1.9547191094881,-0.571264648930352,-1.92154558905784,-1.26466550623639,1.14620258468438,-0.0216213477076006,0.923150141586285
2037,-38.35000025,142.88333359,0.78,"land",2.02277173772233,-0.460531743022514,-1.95484545807022,-1.15757653957568,1.25605696315805,-0.231679327463937,0.664970576169804
